"","id","status_group"
"13159",10861,"non functional"
"13160",7616,"functional"
"13161",55317,"functional"
"13162",63259,"functional"
"13163",5020,"functional"
"13164",19207,"functional"
"13165",10426,"functional"
"13166",49202,"functional"
"13167",39808,"functional"
"13168",17581,"non functional"
"13169",8519,"functional"
"13170",56090,"functional"
"13171",73106,"non functional"
"13172",33148,"non functional"
"13173",1787,"functional"
"13174",9331,"non functional"
"13175",28653,"functional"
"13176",58842,"non functional"
"13177",36459,"functional"
"13178",24423,"non functional"
"13179",70219,"functional"
"13180",38125,"functional"
"13181",23125,"functional"
"13182",49155,"functional"
"13183",52364,"functional needs repair"
"13184",52625,"functional"
"13185",54641,"functional"
"13186",56914,"non functional"
"13187",941,"functional"
"13188",1000,"non functional"
"13189",14190,"functional"
"13190",14574,"non functional"
"13191",17827,"non functional"
"13192",9433,"functional"
"13193",22234,"non functional"
"13194",35099,"functional"
"13195",17763,"functional"
"13196",37436,"non functional"
"13197",62076,"non functional"
"13198",1958,"functional"
"13199",8939,"functional"
"13200",73476,"functional"
"13201",35376,"functional"
"13202",37382,"non functional"
"13203",35657,"functional"
"13204",40007,"functional"
"13205",37040,"functional"
"13206",57998,"non functional"
"13207",15003,"functional"
"13208",53737,"functional"
"13209",4911,"functional"
"13210",62756,"functional"
"13211",36813,"functional"
"13212",52524,"non functional"
"13213",54064,"non functional"
"13214",61407,"non functional"
"13215",21631,"functional"
"13216",46754,"functional"
"13217",38078,"functional"
"13218",43352,"functional"
"13219",41136,"functional"
"13220",59503,"non functional"
"13221",11017,"functional"
"13222",54104,"functional"
"13223",37938,"functional"
"13224",44879,"functional"
"13225",29121,"functional"
"13226",24111,"non functional"
"13227",13864,"functional"
"13228",70659,"functional"
"13229",19431,"non functional"
"13230",67382,"non functional"
"13231",54891,"functional"
"13232",56910,"functional"
"13233",51763,"functional"
"13234",37657,"functional"
"13235",71298,"non functional"
"13236",34347,"functional"
"13237",7747,"functional needs repair"
"13238",68120,"functional"
"13239",21308,"non functional"
"13240",60142,"functional"
"13241",10328,"functional"
"13242",44072,"non functional"
"13243",34296,"non functional"
"13244",34055,"functional"
"13245",13336,"non functional"
"13246",2800,"non functional"
"13247",7274,"functional"
"13248",1885,"functional"
"13249",27234,"functional"
"13250",5704,"functional"
"13251",48053,"functional"
"13252",35428,"functional"
"13253",60232,"non functional"
"13254",8489,"non functional"
"13255",72991,"functional"
"13256",27604,"functional"
"13257",63555,"functional"
"13258",4482,"non functional"
"13259",48718,"non functional"
"13260",1521,"functional"
"13261",14094,"functional"
"13262",22464,"non functional"
"13263",41322,"functional"
"13264",60153,"functional"
"13265",19339,"non functional"
"13266",57171,"functional"
"13267",24293,"functional"
"13268",56039,"non functional"
"13269",9472,"functional"
"13270",10554,"non functional"
"13271",26606,"functional"
"13272",46533,"functional"
"13273",32950,"functional"
"13274",59127,"functional"
"13275",68801,"non functional"
"13276",21924,"functional"
"13277",40151,"functional"
"13278",25393,"non functional"
"13279",66761,"non functional"
"13280",24637,"functional"
"13281",36937,"functional"
"13282",68907,"functional"
"13283",13475,"functional needs repair"
"13284",22882,"non functional"
"13285",55068,"non functional"
"13286",9498,"functional"
"13287",35031,"functional"
"13288",39312,"functional"
"13289",50350,"functional"
"13290",58092,"functional"
"13291",52681,"functional"
"13292",41786,"functional"
"13293",37132,"functional"
"13294",14545,"non functional"
"13295",20394,"functional"
"13296",52720,"functional"
"13297",65107,"functional"
"13298",55271,"functional"
"13299",64854,NA
"13300",74232,"functional"
"13301",16709,"non functional"
"13302",11670,"functional"
"13303",50639,"functional"
"13304",15909,"functional"
"13305",13270,"functional"
"13306",25149,"functional"
"13307",12208,"non functional"
"13308",26350,"non functional"
"13309",45210,"functional"
"13310",20335,"functional"
"13311",5868,"functional"
"13312",62144,"functional"
"13313",71406,"functional"
"13314",10920,"functional"
"13315",38396,"functional"
"13316",35690,"non functional"
"13317",69510,"functional"
"13318",46371,"functional"
"13319",33984,"functional"
"13320",73152,"functional"
"13321",58024,"non functional"
"13322",71738,"functional"
"13323",28065,"functional"
"13324",67086,"non functional"
"13325",58122,"functional"
"13326",57668,"functional"
"13327",31327,"functional"
"13328",14781,"functional"
"13329",51381,"non functional"
"13330",55004,"functional"
"13331",43219,"non functional"
"13332",38978,"functional"
"13333",11044,"functional"
"13334",24771,"functional"
"13335",18028,"functional"
"13336",70575,"functional"
"13337",49777,"non functional"
"13338",29806,"non functional"
"13339",2580,"non functional"
"13340",26225,"functional"
"13341",29647,"non functional"
"13342",45709,"functional"
"13343",41625,"non functional"
"13344",54310,"functional"
"13345",28899,"functional"
"13346",16034,"functional"
"13347",64848,"non functional"
"13348",32694,"functional"
"13349",58564,"non functional"
"13350",29310,"non functional"
"13351",39223,"functional"
"13352",36658,"functional"
"13353",73611,"non functional"
"13354",3761,"non functional"
"13355",62277,"functional"
"13356",16590,"functional"
"13357",12774,"functional needs repair"
"13358",36944,"functional"
"13359",13416,"functional"
"13360",54088,"functional"
"13361",67150,"non functional"
"13362",60727,"functional"
"13363",31595,"functional"
"13364",55174,"non functional"
"13365",19383,"functional"
"13366",41016,"functional"
"13367",11869,"functional needs repair"
"13368",17512,"functional"
"13369",329,"functional"
"13370",27467,"functional"
"13371",29547,"non functional"
"13372",57341,"functional"
"13373",9099,"non functional"
"13374",30276,"functional"
"13375",60830,"functional"
"13376",40236,"functional"
"13377",16418,"functional"
"13378",55143,"functional"
"13379",67182,"functional"
"13380",66236,"non functional"
"13381",933,"functional"
"13382",9530,"functional"
"13383",21874,"non functional"
"13384",23489,"functional"
"13385",11959,"non functional"
"13386",47086,"functional"
"13387",17465,"functional"
"13388",33004,"functional"
"13389",29840,"non functional"
"13390",26298,"functional needs repair"
"13391",19584,"non functional"
"13392",23534,"functional"
"13393",4281,"non functional"
"13394",10431,"functional"
"13395",71234,"functional"
"13396",18446,"functional"
"13397",57530,"functional"
"13398",33167,"functional"
"13399",41384,"functional"
"13400",12559,"functional"
"13401",64292,"functional"
"13402",52393,"functional needs repair"
"13403",45883,"non functional"
"13404",39995,NA
"13405",27159,"non functional"
"13406",65782,"non functional"
"13407",35599,"functional"
"13408",67723,"non functional"
"13409",35935,"functional"
"13410",18721,"non functional"
"13411",37086,"functional"
"13412",53876,"functional needs repair"
"13413",20928,"non functional"
"13414",26435,"functional needs repair"
"13415",59449,"functional"
"13416",53589,"functional"
"13417",72395,"functional"
"13418",55489,"functional"
"13419",28490,"functional"
"13420",25904,"non functional"
"13421",6112,"functional"
"13422",41087,"functional"
"13423",35616,"functional"
"13424",42458,NA
"13425",66491,"non functional"
"13426",9902,"non functional"
"13427",39501,"functional"
"13428",57271,"functional"
"13429",54070,"non functional"
"13430",57910,"functional needs repair"
"13431",71307,"functional"
"13432",73233,"functional"
"13433",54190,"non functional"
"13434",43476,"functional"
"13435",15291,"non functional"
"13436",55442,"functional"
"13437",73581,"non functional"
"13438",21815,"functional"
"13439",26448,"functional"
"13440",37929,"non functional"
"13441",57411,"functional"
"13442",35623,"functional"
"13443",22237,"non functional"
"13444",59922,"non functional"
"13445",61522,"non functional"
"13446",38593,"functional"
"13447",26325,"non functional"
"13448",52529,"functional"
"13449",16179,"functional"
"13450",51492,"functional"
"13451",16490,NA
"13452",12533,"non functional"
"13453",20630,"functional needs repair"
"13454",21096,"functional"
"13455",58303,"non functional"
"13456",38251,"functional"
"13457",38969,"functional"
"13458",69249,"non functional"
"13459",1704,"functional"
"13460",68089,"functional"
"13461",70082,"functional"
"13462",64897,"functional"
"13463",1539,"non functional"
"13464",63401,"functional"
"13465",17289,"non functional"
"13466",62502,"functional"
"13467",8008,"functional"
"13468",34013,"non functional"
"13469",32417,"functional"
"13470",9402,"functional"
"13471",45289,"functional"
"13472",73097,"functional"
"13473",30193,"functional"
"13474",1600,"functional"
"13475",39380,"functional"
"13476",64694,"non functional"
"13477",64445,"functional"
"13478",38643,"functional"
"13479",4584,"non functional"
"13480",38012,"non functional"
"13481",66001,"functional"
"13482",39547,"functional"
"13483",31019,"functional"
"13484",38342,"non functional"
"13485",5833,"functional"
"13486",13355,"functional"
"13487",18172,"functional"
"13488",65723,"functional"
"13489",25047,"functional"
"13490",60182,"non functional"
"13491",23306,"non functional"
"13492",39438,"functional"
"13493",31343,"functional"
"13494",25587,"functional"
"13495",33637,"functional"
"13496",70033,"non functional"
"13497",16763,"functional"
"13498",60779,"functional"
"13499",48712,"functional"
"13500",39140,"functional"
"13501",50624,"functional"
"13502",53191,"functional"
"13503",47480,"functional"
"13504",58276,"functional"
"13505",20905,"functional"
"13506",50945,"functional"
"13507",22691,"non functional"
"13508",63644,"functional"
"13509",21373,"functional"
"13510",59934,"functional"
"13511",1501,"functional"
"13512",4506,"functional"
"13513",67417,"functional"
"13514",31437,"non functional"
"13515",45686,"functional"
"13516",322,"functional"
"13517",66741,"functional"
"13518",17982,"functional"
"13519",28695,"functional"
"13520",62059,"functional"
"13521",22640,"functional"
"13522",8415,"functional"
"13523",46551,"functional"
"13524",29090,"functional"
"13525",42749,"functional"
"13526",12189,"non functional"
"13527",33882,"functional"
"13528",21335,"functional"
"13529",12028,"functional"
"13530",37175,"functional"
"13531",38194,"functional"
"13532",9442,"functional"
"13533",49740,"functional"
"13534",64124,"non functional"
"13535",62573,"functional"
"13536",44167,"functional"
"13537",50010,"non functional"
"13538",10025,"non functional"
"13539",45602,"functional"
"13540",68765,"non functional"
"13541",12589,"non functional"
"13542",59324,"functional"
"13543",33688,"functional"
"13544",19954,"non functional"
"13545",22395,"functional"
"13546",26777,"non functional"
"13547",26743,"non functional"
"13548",27081,"functional"
"13549",33187,"functional"
"13550",32790,"non functional"
"13551",1570,"functional"
"13552",58116,"functional"
"13553",33352,"functional"
"13554",20186,"functional"
"13555",15559,"functional"
"13556",19807,"functional"
"13557",60205,"functional"
"13558",15388,"non functional"
"13559",57972,"non functional"
"13560",47257,"non functional"
"13561",33815,"functional"
"13562",55742,"functional"
"13563",7644,"non functional"
"13564",61628,"functional"
"13565",70675,"functional"
"13566",42823,"functional"
"13567",19779,"functional"
"13568",5717,"non functional"
"13569",19844,"functional"
"13570",39889,"functional"
"13571",21722,"functional"
"13572",32563,"functional needs repair"
"13573",70253,"functional needs repair"
"13574",33707,"functional"
"13575",74113,"non functional"
"13576",65967,"non functional"
"13577",37035,"functional"
"13578",8760,"functional"
"13579",33546,"functional"
"13580",19101,"functional"
"13581",68799,"functional"
"13582",56246,"functional"
"13583",62810,"functional"
"13584",61890,"functional"
"13585",5141,"functional"
"13586",29355,"functional"
"13587",33327,"non functional"
"13588",58982,"functional"
"13589",60223,"non functional"
"13590",63199,"functional"
"13591",21388,"functional"
"13592",18585,"functional"
"13593",21728,"functional"
"13594",30865,"functional"
"13595",10816,"functional"
"13596",61227,"functional"
"13597",61428,"functional"
"13598",41232,"functional"
"13599",13413,"non functional"
"13600",32796,"non functional"
"13601",67277,"functional"
"13602",48199,"functional"
"13603",57497,"functional"
"13604",23991,"functional"
"13605",65862,"functional"
"13606",12726,"functional needs repair"
"13607",26953,"non functional"
"13608",40165,"functional"
"13609",33105,"functional"
"13610",70858,"functional"
"13611",11052,"functional"
"13612",1219,"functional"
"13613",2789,"functional"
"13614",39769,"functional"
"13615",39656,"functional"
"13616",39024,"functional"
"13617",66675,"non functional"
"13618",38102,"functional"
"13619",11270,"non functional"
